jxn_ID	chr	start	end	strand	gencodeID	inGencode	inGencodeStart	inGencodeEnd	Class	isFusion	logFC	t	P.Value	adj.P.Val
chr15:79789915-79790265(-)	chr15	79,789,915	79,790,265	-	ENSMUSG00000022421.19	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.211434050	3.659713965	0.000445170776	0.017270163
chr6:8742377-8749694(-)	chr6	8,742,377	8,749,694	-	ENSMUSG00000062995.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.140362310	3.659610768	0.000445324748	0.017272343
chr6:49036791-49042766(+)	chr6	49,036,791	49,042,766	+	ENSMUSG00000029816.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.813978435	3.659456799	0.000445554565	0.017277464
chr6:120969491-120973402(-)	chr6	120,969,491	120,973,402	-	ENSMUSG00000051586.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.423011120	-3.659349891	0.000445714204	0.017279861
chr17:85393511-85394601(+)	chr17	85,393,511	85,394,601	+	ENSMUSG00000071037.6	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.329290096	-3.659215119	0.000445915528	0.017283874
chr19:46379755-46380248(-)	chr19	46,379,755	46,380,248	-	ENSMUSG00000025228.5	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.071259926	3.659004150	0.000446230851	0.017292302
chr10:78282475-78283094(-)	chr10	78,282,475	78,283,094	-	ENSMUSG00000001211.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.107745489	3.658586752	0.000446855334	0.017308909
chr12:55709091-55709513(-)	chr12	55,709,091	55,709,513	-	ENSMUSG00000021027.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.191622543	-3.658629030	0.000446792044	0.017308909
chr7:19259018-19259231(-)	chr7	19,259,018	19,259,231	-	ENSMUSG00000030403.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.167697706	-3.658077926	0.000447617731	0.017330840
chr9:67961734-67963048(+)	chr9	67,961,734	67,963,048	+	ENSMUSG00000035284.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.369536517	-3.658103510	0.000447579367	0.017330840
chr3:90232510-90233922(+)	chr3	90,232,510	90,233,922	+	ENSMUSG00000027937.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.123010653	3.657922606	0.000447850700	0.017336061
chr19:55080498-55081391(-)	chr19	55,080,498	55,081,391	-	ENSMUSG00000024978.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.167157452	3.657566897	0.000448384671	0.017350588
chr2:130393944-130394031(-)	chr2	130,393,944	130,394,031	-	ENSMUSG00000027408.7	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.222367960	3.657482217	0.000448511877	0.017350588
chr7:28338434-28338694(-)	chr7	28,338,434	28,338,694	-	ENSMUSG00000003435.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.153585104	-3.657476406	0.000448520607	0.017350588
chr16:20677797-20678581(+)	chr16	20,677,797	20,678,581	+	ENSMUSG00000045983.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.112549242	-3.657329939	0.000448740716	0.017355303
chr17:56015559-56015903(+)	chr17	56,015,559	56,015,903	+	ENSMUSG00000003199.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.137481458	-3.656808447	0.000449525237	0.017381839
chr10:62647642-62651024(-)	chr10	62,647,642	62,651,024	-	ENSMUSG00000020076.7	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.226339584	3.656552810	0.000449910288	0.017392921
chr10:80930358-80930447(+)	chr10	80,930,358	80,930,447	+	ENSMUSG00000015312.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.624620278	3.656411219	0.000450123694	0.017393901
chr9:106183714-106184179(+)	chr9	106,183,714	106,184,179	+	ENSMUSG00000020257.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.103216347	-3.656405359	0.000450132527	0.017393901
chr7:30415674-30417343(+)	chr7	30,415,674	30,417,343	+	ENSMUSG00000030579.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.223937744	3.656314237	0.000450269919	0.017395405
chr17:85391632-85393457(+)	chr17	85,391,632	85,393,457	+	ENSMUSG00000071037.6	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.292444471	-3.656207758	0.000450430518	0.017397805
chr9:31403073-31403454(+)	chr9	31,403,073	31,403,454	+	ENSMUSG00000042185.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.223391826	3.656016874	0.000450718555	0.017405125
chr5:134722078-134722463(-)	chr5	134,722,078	134,722,463	-	ENSMUSG00000029675.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.179925767	3.655862700	0.000450951326	0.017410308
chr19:5423418-5423559(-)	chr19	5,423,418	5,423,559	-	ENSMUSG00000024914.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.107290659	3.655301641	0.000451799376	0.017416408
chr2:129291008-129296313(-)	chr2	129,291,008	129,296,313	-	ENSMUSG00000048327.6	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.245181700	-3.655657619	0.000451261135	0.017416408
chr3:90396530-90400303(-)	chr3	90,396,530	90,400,303	-	ENSMUSG00000027933.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.175465418	-3.655418691	0.000451622329	0.017416408
chr5:121355668-121356202(+)	chr5	121,355,668	121,356,202	+	ENSMUSG00000042744.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.153958858	-3.655437060	0.000451594550	0.017416408
chr5:139267143-139267226(+)	chr5	139,267,143	139,267,226	+	ENSMUSG00000025858.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.157957322	3.655387883	0.000451668922	0.017416408
chr8:39161069-39164825(+)	chr8	39,161,069	39,164,825	+	ENSMUSG00000039530.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.203702841	3.655591718	0.000451360731	0.017416408
chr8:70770763-70770846(-)	chr8	70,770,763	70,770,846	-	ENSMUSG00000031834.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.094305012	3.655314001	0.000451780678	0.017416408
chr1:34282591-34284258(+)	chr1	34,282,591	34,284,258	+	ENSMUSG00000026131.20	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.160383569	-3.654930369	0.000452361392	0.017430466
chr11:75181360-75183201(-)	chr11	75,181,360	75,183,201	-	ENSMUSG00000078789.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.267229040	-3.654981949	0.000452283274	0.017430466
chr17:66912426-66919023(-)	chr17	66,912,426	66,919,023	-	ENSMUSG00000033278.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.316312250	-3.654782004	0.000452586168	0.017435325
chr19:46384344-46385012(-)	chr19	46,384,344	46,385,012	-	ENSMUSG00000025228.5	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.058700965	3.654546150	0.000452943707	0.017445294
chr1:171288970-171289170(-)	chr1	171,288,970	171,289,170	-	ENSMUSG00000062963.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.133141956	3.654376209	0.000453201494	0.017445947
chr10:88737201-88741906(+)	chr10	88,737,201	88,741,906	+	ENSMUSG00000060904.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.083074531	3.654274620	0.000453355663	0.017445947
chr7:56229388-56229660(+)	chr7	56,229,388	56,229,660	+	ENSMUSG00000030451.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.144824998	-3.654413081	0.000453145550	0.017445947
chr8:71376272-71380990(-)	chr8	71,376,272	71,380,990	-	ENSMUSG00000002393.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.589380531	3.654321552	0.000453284434	0.017445947
chr19:8915269-8915403(+)	chr19	8,915,269	8,915,403	+	ENSMUSG00000071650.6	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.110317474	-3.654052908	0.000453692300	0.017455100
chr1:177776563-177776812(-)	chr1	177,776,563	177,776,812	-	ENSMUSG00000015961.8	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.094187505	3.653889685	0.000453940282	0.017460838
chr11:29741049-29741499(+)	chr11	29,741,049	29,741,499	+	ENSMUSG00000020458.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.083409885	-3.653773543	0.000454116811	0.017463826
chr8:95421245-95422057(-)	chr8	95,421,245	95,422,057	-	ENSMUSG00000031796.7	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.140519824	3.653634591	0.000454328099	0.017464348
chr9:70410260-70410654(-)	chr9	70,410,260	70,410,654	-	ENSMUSG00000032218.7	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.299992548	-3.653635475	0.000454326754	0.017464348
chr13:23684620-23692175(+)	chr13	23,684,620	23,692,175	+	ENSMUSG00000018102.5	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.351504762	-3.653349584	0.000454761766	0.017468191
chr4:52459137-52460157(+)	chr4	52,459,137	52,460,157	+	ENSMUSG00000028312.19	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.264804567	-3.653049334	0.000455219051	0.017468191
chr6:60733186-60815616(-)	chr6	60,733,186	60,815,616	-	ENSMUSG00000025889.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.129232621	3.653286571	0.000454857700	0.017468191
chr6:112620903-112644587(-)	chr6	112,620,903	112,644,587	-	ENSMUSG00000030254.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.399876748	3.653084763	0.000455165069	0.017468191
chr7:102449253-102450035(+)	chr7	102,449,253	102,450,035	+	ENSMUSG00000030978.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.153250451	-3.653151898	0.000455062796	0.017468191
chr7:44541570-44541653(-)	chr7	44,541,570	44,541,653	-	ENSMUSG00000038644.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.283305184	-3.653172805	0.000455030950	0.017468191
chr7:126989931-126992274(-)	chr7	126,989,931	126,992,274	-	ENSMUSG00000030681.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.693343203	3.653372595	0.000454726738	0.017468191
chr9:21655747-21658825(+)	chr9	21,655,747	21,658,825	+	ENSMUSG00000032187.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.126574604	-3.653207614	0.000454977934	0.017468191
chr9:112234376-112235102(+)	chr9	112,234,376	112,235,102	+	ENSMUSG00000087038.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.260872291	3.652346916	0.000456290553	0.017505505
chr6:8758457-8778071(-)	chr6	8,758,457	8,778,071	-	ENSMUSG00000062995.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.151220908	3.652204595	0.000456507948	0.017510043
chr8:64606741-64609047(-)	chr8	64,606,741	64,609,047	-	ENSMUSG00000037852.8	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.092712963	3.652079074	0.000456699762	0.017513598
chr1:128334917-128335729(-)	chr1	128,334,917	128,335,729	-	ENSMUSG00000026355.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.174168646	-3.651813009	0.000457106603	0.017525396
chr10:80008431-80008538(+)	chr10	80,008,431	80,008,538	+	ENSMUSG00000035722.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.524682684	-3.651441912	0.000457674622	0.017535757
chr13:106954738-106957093(+)	chr13	106,954,738	106,957,093	+	ENSMUSG00000021692.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.222199307	-3.651536144	0.000457530322	0.017535757
chr2:128624974-128627120(-)	chr2	128,624,974	128,627,120	-	ENSMUSG00000014355.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.115482212	-3.651483617	0.000457610753	0.017535757
chrX:73904468-73904579(-)	chrX	73,904,468	73,904,579	-	ENSMUSG00000031389.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-1.013540607	-3.651354895	0.000457807911	0.017537061
chr11:69034947-69035504(+)	chr11	69,034,947	69,035,504	+	ENSMUSG00000020898.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.143109524	-3.651193719	0.000458054892	0.017542718
chr18:84670912-84672073(-)	chr18	84,670,912	84,672,073	-	ENSMUSG00000024644.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.143382415	3.651090114	0.000458213721	0.017544997
chr13:55507623-55508207(-)	chr13	55,507,623	55,508,207	-	ENSMUSG00000021493.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.338945777	-3.650883184	0.000458531105	0.017552971
chr14:31174885-31176329(-)	chr14	31,174,885	31,176,329	-	ENSMUSG00000021910.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.121884699	-3.650760078	0.000458720020	0.017552971
chr6:47799341-47800937(-)	chr6	47,799,341	47,800,937	-	ENSMUSG00000025823.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.163534275	-3.650796968	0.000458663401	0.017552971
chr1:144003052-144004008(-)	chr1	144,003,052	144,004,008	-	ENSMUSG00000026360.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.205159469	-3.650613999	0.000458944285	0.017553948
chr7:5090167-5092840(+)	chr7	5,090,167	5,092,840	+	ENSMUSG00000035203.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.147129776	3.650672248	0.000458854847	0.017553948
chr14:20351415-20352703(+)	chr14	20,351,415	20,352,703	+	ENSMUSG00000039599.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.155334963	-3.650397923	0.000459276203	0.017555242
chr2:165787246-165791904(-)	chr2	165,787,246	165,791,904	-	ENSMUSG00000039671.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.170475722	-3.650458133	0.000459183690	0.017555242
chr3:103585689-103587232(+)	chr3	103,585,689	103,587,232	+	ENSMUSG00000027849.19	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.242441445	-3.650503604	0.000459113836	0.017555242
chr10:127556735-127556883(-)	chr10	127,556,735	127,556,883	-	ENSMUSG00000040249.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.181176366	-3.650286949	0.000459446761	0.017557962
chr13:58196671-58198918(-)	chr13	58,196,671	58,198,918	-	ENSMUSG00000005312.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.102196595	-3.650072118	0.000459777108	0.017564932
chr2:180593169-180593569(+)	chr2	180,593,169	180,593,569	+	ENSMUSG00000049401.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.109243169	3.649974426	0.000459927406	0.017564932
chr8:85505686-85509178(+)	chr8	85,505,686	85,509,178	+	ENSMUSG00000031700.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.247288706	-3.650006398	0.000459878212	0.017564932
chr11:86711988-86712580(-)	chr11	86,711,988	86,712,580	-	ENSMUSG00000047126.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.142969799	-3.649804468	0.000460188993	0.017571124
chr1:43750361-43753716(-)	chr1	43,750,361	43,753,716	-	ENSMUSG00000057363.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.188433167	3.649669258	0.000460397200	0.017575275
chr18:49871790-49877682(+)	chr18	49,871,790	49,877,682	+	ENSMUSG00000037416.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.310041838	3.649302626	0.000460962218	0.017583699
chr4:28938763-28942585(+)	chr4	28,938,763	28,942,585	+	ENSMUSG00000028289.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.326965449	-3.649329246	0.000460921171	0.017583699
chr4:155160694-155160833(-)	chr4	155,160,694	155,160,833	-	ENSMUSG00000029050.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.130078777	3.649267753	0.000461015996	0.017583699
chr5:148894270-148904561(-)	chr5	148,894,270	148,904,561	-	NA	FALSE	FALSE	FALSE	Novel	FALSE	-0.203149602	-3.649449361	0.000460736005	0.017583699
chr2:143784702-143793088(+)	chr2	143,784,702	143,793,088	+	ENSMUSG00000027419.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.131608163	3.649156435	0.000461187697	0.017585568
chr8:111987876-111989850(-)	chr8	111,987,876	111,989,850	-	ENSMUSG00000031949.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.395532733	-3.649106938	0.000461264064	0.017585568
chr2:29992746-29993612(+)	chr2	29,992,746	29,993,612	+	ENSMUSG00000057738.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.145737387	-3.648966595	0.000461480655	0.017588400
chr9:44963431-44965484(-)	chr9	44,963,431	44,965,484	-	ENSMUSG00000059890.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.249490252	-3.648929804	0.000461537451	0.017588400
chr15:89279352-89279719(+)	chr15	89,279,352	89,279,719	+	ENSMUSG00000036561.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.336360685	-3.648862072	0.000461642029	0.017588591
chr1:158664127-158667481(+)	chr1	158,664,127	158,667,481	+	ENSMUSG00000026587.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.147589372	-3.648771275	0.000461782256	0.017590140
chr9:113881753-113889957(+)	chr9	113,881,753	113,889,957	+	ENSMUSG00000033392.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.285875714	-3.648307066	0.000462499807	0.017613676
chr11:83336860-83339312(+)	chr11	83,336,860	83,339,312	+	ENSMUSG00000035152.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.106519763	-3.648042892	0.000462908626	0.017625445
chr9:119349099-119349353(+)	chr9	119,349,099	119,349,353	+	ENSMUSG00000036138.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.204929496	-3.647889152	0.000463146702	0.017630711
chr10:123026326-123026406(-)	chr10	123,026,326	123,026,406	-	ENSMUSG00000034602.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.201624189	-3.647526269	0.000463709112	0.017633123
chr11:57509465-57513241(-)	chr11	57,509,465	57,513,241	-	ENSMUSG00000020523.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.154616132	-3.647602193	0.000463591389	0.017633123
chr11:115895981-115896098(-)	chr11	115,895,981	115,896,098	-	ENSMUSG00000020752.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.280468069	-3.647707641	0.000463427935	0.017633123
chr4:155294397-155300929(-)	chr4	155,294,397	155,300,929	-	ENSMUSG00000029053.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.106249956	3.647740940	0.000463376329	0.017633123
chr6:34771127-34773222(+)	chr6	34,771,127	34,773,222	+	ENSMUSG00000029761.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.293480790	-3.647544089	0.000463681479	0.017633123
chr2:154859749-154859910(+)	chr2	154,859,749	154,859,910	+	ENSMUSG00000027593.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.222072127	3.647458669	0.000463813954	0.017633314
chr1:136513821-136515853(+)	chr1	136,513,821	136,515,853	+	ENSMUSG00000041498.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.761125412	-3.647078349	0.000464404211	0.017646641
chr2:11760022-11760480(-)	chr2	11,760,022	11,760,480	-	ENSMUSG00000058594.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.170681268	-3.647079828	0.000464401914	0.017646641
chrX:6943702-6944644(+)	chrX	6,943,702	6,944,644	+	ENSMUSG00000062393.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.446929977	-3.647039764	0.000464464135	0.017646641
chr16:4930813-4931112(+)	chr16	4,930,813	4,931,112	+	ENSMUSG00000022517.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.094877019	3.646896123	0.000464687279	0.017647528
chr2:29737454-29737919(+)	chr2	29,737,454	29,737,919	+	ENSMUSG00000039844.20	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.112185981	3.646899808	0.000464681553	0.017647528
chr10:78278084-78282373(-)	chr10	78,278,084	78,282,373	-	ENSMUSG00000001211.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.083812668	3.646781111	0.000464866021	0.017650522
chr17:80260429-80263947(-)	chr17	80,260,429	80,263,947	-	ENSMUSG00000035051.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.177302138	-3.646461927	0.000465362415	0.017654193
chr2:4604250-4605969(+)	chr2	4,604,250	4,605,969	+	ENSMUSG00000026657.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.125416921	-3.646617580	0.000465120281	0.017654193
chr5:134149005-134154123(-)	chr5	134,149,005	134,154,123	-	ENSMUSG00000061979.8	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.157878989	3.646475571	0.000465341186	0.017654193
chr7:56205436-56205867(+)	chr7	56,205,436	56,205,867	+	ENSMUSG00000030451.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.176275246	-3.646562815	0.000465205460	0.017654193
chr2:181588519-181588654(-)	chr2	181,588,519	181,588,654	-	ENSMUSG00000000823.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.187347181	3.646084521	0.000465950004	0.017668896
chr7:138876716-138882208(+)	chr7	138,876,716	138,882,208	+	ENSMUSG00000041769.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.108909892	3.646093708	0.000465935694	0.017668896
chr9:61935549-61936662(-)	chr9	61,935,549	61,936,662	-	ENSMUSG00000032254.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.363256488	-3.646019383	0.000466051490	0.017668952
chr2:154859957-154861839(+)	chr2	154,859,957	154,861,839	+	ENSMUSG00000027593.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.194905491	3.645823032	0.000466357535	0.017676762
chr6:137392805-137393517(+)	chr6	137,392,805	137,393,517	+	ENSMUSG00000030223.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.168465803	-3.645406224	0.000467007829	0.017697613
chr17:46722697-46723111(+)	chr17	46,722,697	46,723,111	+	ENSMUSG00000002763.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.197597456	-3.645308623	0.000467160228	0.017699592
chr2:30383018-30383928(+)	chr2	30,383,018	30,383,928	+	ENSMUSG00000026858.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.377999552	3.645051954	0.000467561230	0.017710987
chr10:77606340-77609811(+)	chr10	77,606,340	77,609,811	+	ENSMUSG00000020265.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.129532386	3.644839517	0.000467893374	0.017713480
chr10:127544686-127545534(-)	chr10	127,544,686	127,545,534	-	ENSMUSG00000040249.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.159383648	-3.644817479	0.000467927842	0.017713480
chr17:17836743-17837508(+)	chr17	17,836,743	17,837,508	+	ENSMUSG00000080316.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.819402476	3.644891291	0.000467812405	0.017713480
chr15:76435904-76436004(+)	chr15	76,435,904	76,436,004	+	ENSMUSG00000022558.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.262179814	-3.644119130	0.000469021365	0.017732795
chr15:99626556-99628633(-)	chr15	99,626,556	99,628,633	-	ENSMUSG00000023015.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.175029469	-3.644014212	0.000469185861	0.017732795
chr17:35061123-35061475(+)	chr17	35,061,123	35,061,475	+	ENSMUSG00000007039.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.172077081	-3.644140322	0.000468988145	0.017732795
chr3:97752002-97753015(-)	chr3	97,752,002	97,753,015	-	ENSMUSG00000038170.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.133947288	-3.644067353	0.000469102536	0.017732795
chr5:143707548-143707832(+)	chr5	143,707,548	143,707,832	+	ENSMUSG00000018001.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.156721655	3.643979012	0.000469241063	0.017732795
chr6:125114136-125114290(+)	chr6	125,114,136	125,114,290	+	ENSMUSG00000063870.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.115716639	-3.644059563	0.000469114751	0.017732795
chr8:94031206-94032301(-)	chr8	94,031,206	94,032,301	-	ENSMUSG00000031754.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.091161068	3.644341780	0.000468672460	0.017732795
chr9:67955792-67957500(+)	chr9	67,955,792	67,957,500	+	ENSMUSG00000035284.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.358465903	-3.644365547	0.000468635231	0.017732795
chr12:98637612-98648348(+)	chr12	98,637,612	98,648,348	+	ENSMUSG00000021007.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.224794711	3.643603563	0.000469830230	0.017743703
chr9:97532859-97541731(-)	chr9	97,532,859	97,541,731	-	ENSMUSG00000032452.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.240201596	-3.643652646	0.000469753167	0.017743703
chrX:151910254-151912208(+)	chrX	151,910,254	151,912,208	+	ENSMUSG00000025261.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.182911180	-3.643603069	0.000469831006	0.017743703
chr4:43570189-43570345(-)	chr4	43,570,189	43,570,345	-	ENSMUSG00000028467.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.125364817	-3.643435115	0.000470094793	0.017749871
chr2:115631049-115631935(+)	chr2	115,631,049	115,631,935	+	ENSMUSG00000040282.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.216642683	-3.643250982	0.000470384154	0.017757002
chr8:66480487-66481462(-)	chr8	66,480,487	66,481,462	-	ENSMUSG00000025591.6	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.172715828	3.643003545	0.000470773260	0.017764099
chrX:98597174-98626913(-)	chrX	98,597,174	98,626,913	-	ENSMUSG00000031214.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.195622999	-3.643028905	0.000470733366	0.017764099
chr5:114028463-114031560(-)	chr5	114,028,463	114,031,560	-	ENSMUSG00000042078.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	1.486488641	3.642898832	0.000470938018	0.017766521
chr17:34418940-34419551(+)	chr17	34,418,940	34,419,551	+	ENSMUSG00000057246.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.494383172	3.642825199	0.000471053907	0.017767099
chr1:177784116-177784895(-)	chr1	177,784,116	177,784,895	-	ENSMUSG00000015961.8	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.107776379	3.642278087	0.000471915839	0.017790010
chr19:10439421-10442827(+)	chr19	10,439,421	10,442,827	+	ENSMUSG00000024743.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.095483825	3.642247907	0.000471963429	0.017790010
chr3:33006042-33007121(-)	chr3	33,006,042	33,007,121	-	ENSMUSG00000027674.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.260831198	3.642261480	0.000471942025	0.017790010
chr2:152876691-152880103(+)	chr2	152,876,691	152,880,103	+	ENSMUSG00000027469.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.251517199	-3.641876015	0.000472550227	0.017808329
chr3:88097058-88098317(+)	chr3	88,097,058	88,098,317	+	ENSMUSG00000028068.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.633148590	-3.641673231	0.000472870487	0.017816598
chr1:133655397-133661255(-)	chr1	133,655,397	133,661,255	-	ENSMUSG00000102976.6	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.844137290	-3.641321019	0.000473427230	0.017826170
